name,Final_Score,ML_Score,Score_Diff,genres,main_studio
Duel Masters Cross Shock,1.0357469407136466,1.0409802366723484,0.005233295958701811,"Action, Adventure, Comedy, Fantasy",Shogakukan Music & Digital Entertainment
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,1.0317766223673124,1.0343489550183476,0.0025723326510351807,"Comedy, Sci-Fi",DLE
Wo de Yi Jie Zhi Lu,1.0390809747349605,1.0441878496141908,0.005106874879230228,"Action, Adventure, Comedy, Fantasy",Unknown
Tetsuwan Atom: Uchuu no Yuusha,1.0843234947068017,1.087536075788888,0.003212581082086219,"Action, Adventure, Drama, Sci-Fi",Mushi Production
Umi kara no Shisha,1.0392224342886602,1.04195720050322,0.002734766214559814,"Action, Sci-Fi",Unknown
Juuou Mujin no Fafnir,1.1634710115052906,1.170263598310644,0.006792586805353329,"Action, Fantasy, Romance",Diomedéa
Bao Ke Meng Donghua Tujian: Yi Bu Pian,1.0579089764740797,1.060040229361731,0.0021312528876513692,Fantasy,Unknown
Harinezumi no Luchika,1.1364357722836824,1.1411973259650985,0.004761553681416064,"Fantasy, Slice of Life",Fanworks
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Liang Xiaoshi Jiaqi,1.0661356954360652,1.0677280042135815,0.0015923087775162603,"Comedy, Mystery",Gravity Well
UniteUp! Furikaeranai to,1.1951947164755086,1.2004612941013657,0.005266577625857138,,CloverWorks
Majutsushi Orphen Hagure Tabi: Urbanrama-hen,1.1670211665224994,1.1733073186061689,0.0062861520836694496,"Action, Adventure, Drama, Fantasy",Studio Deen
Highspeed Etoile,1.0262287438850115,1.0273720361833496,0.0011432922983380944,,Studio A-CAT
5-Okunen Button,1.0389650613210706,1.0411529388735727,0.00218787755250216,"Comedy, Sci-Fi",Studio Sota
Kakurenbo (2012),1.0374607149127215,1.0390074735209462,0.0015467586082247298,Suspense,Unknown
Cap Kakumei Bottleman DX,1.0774476313596546,1.080189897099499,0.002742265739844374,Action,Gaina
Heibai Wushang,1.1580026656625808,1.1626719377983292,0.004669272135748415,"Action, Comedy, Supernatural",Wawayu Animation
Iron Man: Rise of Technovore,1.1710928943684416,1.1766306565511575,0.005537762182715955,Action,Madhouse
Fantasista Doll,1.0889217113329412,1.0922771107977889,0.0033553994648476415,"Fantasy, Sci-Fi",Hoods Entertainment
Sword Art Online: Sword Art Offline,1.075835913236024,1.0782900081888105,0.0024540949527864786,Comedy,I was a Ballerina
dMatsu-san,1.2037913215417713,1.2079574907694814,0.004166169227710181,Comedy,Pierrot
Tanuki to Kitsune,1.0719489069327317,1.0756216869142985,0.003672779981566787,Comedy,Gathering
Cinderella Girls Gekijou 3rd Season Specials,1.072659454930747,1.075677338826293,0.003017883895545914,"Comedy, Slice of Life",Gathering
Kodoku no Gourmet,1.241629708853401,1.2488352461457026,0.007205537292301667,"Gourmet, Slice of Life",Production I.G
Super Shiro,1.2569658270807764,1.261800300488856,0.0048344734080796314,,Science SARU
Ensemble Stars! Recap Special,1.237387701532024,1.2423952625176495,0.005007560985625492,,David Production
Closers: Side Blacklambs,1.0791974244519291,1.081839707231408,0.002642282779478977,Fantasy,Studio Animal
Ninja Hattori-kun Plus Perman: Chounouryoku Wars,1.1405069987466032,1.1446105226049668,0.004103523858363545,Adventure,Shin-Ei Animation
Ginga Tetsudou 999: Niji no Michishirube,1.123908340212958,1.126617461492819,0.0027091212798611153,"Drama, Sci-Fi",Toei Animation
Kuroi Kikori to Shiroi Kikori,1.0374496118584697,1.0402006963675772,0.0027510845091074376,Fantasy,Unknown
Space☆Dandy Picture Drama,1.2130414182968712,1.2196872187685894,0.006645800471718255,"Comedy, Sci-Fi",Bones
Crush Gear Nitro,1.1485964471347614,1.1521339096913112,0.003537462556549853,Sports,Sunrise
Ai Shoujo Pollyanna Story Specials,1.1295334559993042,1.1319548107996975,0.002421354800393294,"Drama, Slice of Life",Nippon Animation
Dengeki Bunko 2007 Movie Festival Special,1.0379673731152983,1.040207863012247,0.002240489896948805,Comedy,Unknown
Akuu Daisakusen Srungle,1.0689586930670831,1.0720841000040269,0.003125406936943742,"Action, Sci-Fi",Kokusai Eigasha
Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,1.140466375684376,1.1455004000868725,0.005034024402496451,"Comedy, Slice of Life",Shin-Ei Animation
Manga Nippon Mukashibanashi (1976),1.1131969174648337,1.1175959802401765,0.004399062775342744,Fantasy,Group TAC
Azuki-chan the Movie,1.2311543089665602,1.238661937062119,0.007507628095558827,"Comedy, Romance",Madhouse
GO-GO Tamagotchi!,1.1177748275255823,1.1230739095017834,0.005299081976201103,"Comedy, Fantasy",OLM
Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,1.1836507796898643,1.1907547335365591,0.0071039538466948216,"Adventure, Comedy, Fantasy, Ecchi",Toei Animation
Dragon Collection,1.118098916411701,1.1221695791614716,0.004070662749770637,Fantasy,OLM
Chibi Kero: Kerobouru no Himitsu!?,1.2086205467251816,1.2127951557608911,0.004174609035709542,Comedy,Sunrise
Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,1.1477743596154877,1.1533947878288948,0.005620428213407136,Action,Sunrise
Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,1.0919163145115427,1.095782760268549,0.0038664457570063426,"Action, Adventure, Sci-Fi",Ashi Productions
Chou Tokkyuu Hikarian,1.0378669110836622,1.0405265256710792,0.0026596145874169252,"Action, Adventure",Unknown
Mini Van Special,1.029813145523312,1.0324215358885636,0.0026083903652516227,"Comedy, Slice of Life",DLE
Nana Toshi Monogatari: Hokkyokukai Sensen,1.1297982812226204,1.1318450770862565,0.0020467958636360972,"Drama, Sci-Fi",Studio Junio
Kobayashi ga Kawai sugite Tsurai!!,1.0978564836645248,1.1018700353556767,0.004013551691151918,Romance,Unknown
Takoyaki Mant-Man,1.1431404658211393,1.1484038104551406,0.0052633446340013545,"Comedy, Sci-Fi",Pierrot
Tenshi Nanka ja Nai,1.1730589581866686,1.1765883182402317,0.00352936005356308,"Comedy, Drama",Group TAC
Muramasa,1.0375679441273369,1.0415534651739788,0.00398552104664196,Horror,Unknown
Fastening Days 4,1.1049677007380725,1.1077387304234791,0.0027710296854066563,,Studio Colorido
Doraemon: Nobita to Mirai Note,1.1409880905614136,1.145863243237779,0.004875152676365513,"Adventure, Fantasy, Sci-Fi",Shin-Ei Animation
Greek Roman Sinhwa: Olympus Guardian,1.0375877967134977,1.0403522554117066,0.0027644586982089603,"Adventure, Fantasy",Unknown
Sengoku Night Blood,1.0879004986763787,1.0944134661512672,0.006512967474888498,"Fantasy, Romance",Typhoon Graphics
Gundam Breaker: Battlogue,1.1484724922451577,1.1535103296894444,0.0050378374442867635,Action,Sunrise
Elf-ban Kakyuusei: Anata dake wo Mitsumete...,0.9953236962346625,0.9979697262719152,0.0026460300372526113,"Drama, Romance",PP Project
Gunjou no Fanfare,1.186068678416874,1.1904340773678386,0.004365398950964661,Sports,Lay-duce
Yan Wang: Guai Hualang,1.1388303997680413,1.1440801395405236,0.00524973977248222,Fantasy,Nice Boat Animation
Gall Force: Chikyuu Shou,1.0971176248662493,1.101122731834088,0.004005106967838623,"Action, Sci-Fi",AIC
Oraa Guzura Dado (1987),1.0973079101861536,1.1013878489651638,0.00407993877901025,Comedy,Tatsunoko Production
Xi Avant,1.1814566513800309,1.1866932220542372,0.005236570674206353,"Adventure, Sci-Fi",Production I.G
Shin-Men,1.1404488788115072,1.1467788208259393,0.006329942014432044,"Action, Comedy",Shin-Ei Animation
Jin Hou Xiang Yao,1.0669225048743562,1.0692903976201082,0.0023678927457519983,Adventure,Shanghai Animation Film Studio
A Ripple in Time,1.1382224979369422,1.1410059340318104,0.002783436094868197,Adventure,OLM
Übel Blatt,1.2149913679341502,1.2211760901729698,0.006184722238819607,"Action, Adventure, Fantasy",Satelight
Suki na Ko ga Megane wo Wasureta Short Episode Specials,1.2159711243984632,1.220460279731863,0.004489155333399886,Comedy,GoHands
Eiyuu Kyoushitsu Specials,1.1416008027172766,1.149605104935038,0.008004302217761383,"Action, Fantasy, Ecchi",Actas
Detarame na Sekai no Melodrama,1.1290967684143454,1.1321356310154007,0.0030388626010553477,Drama,TOHO animation STUDIO
Pochi Hana,1.0353119897083942,1.0375823832767992,0.0022703935684049714,Slice of Life,Unknown
Tottoko Hamtarou: Anime Dechu!,1.0962769446582274,1.097395049158156,0.0011181044999286627,Adventure,Unknown
Littleforestmello,1.0354826136791093,1.0375450756886362,0.0020624620095268664,,Unknown
Zhen Gyi Hong Shi,1.036071865867039,1.039142517540538,0.0030706516734990696,"Action, Adventure, Sci-Fi",Unknown
Onikiri Musume Saisen,1.035373541016363,1.0388693601370564,0.003495819120693522,Action,Unknown
3-gatsu no Lion: Ugoku! Nya Shogi,1.0961720067590461,1.0972913359437206,0.0011193291846745002,,Unknown
Girly Air Force,1.1572685231016357,1.1620948285684984,0.00482630546686269,"Action, Sci-Fi",Satelight
Turning Mecard W,1.036226383068342,1.0377338709721844,0.0015074879038423639,Adventure,Unknown
Oyako wa Tsuzuku yo,0.9961144982950219,0.9975210076463564,0.0014065093513345728,Slice of Life,Trash Studio
Kemurikusa (2018),1.0922670688808749,1.0966374746108276,0.004370405729952731,"Fantasy, Sci-Fi",Yaoyorozu
Kidou Senshi Gundam-san (ONA),1.0356248377349369,1.038615189433125,0.002990351698188176,Comedy,Unknown
Kagerou Daze: In a Day's,1.0196996017417277,1.0251823144615615,0.005482712719833804,"Comedy, Romance, Sci-Fi, Slice of Life, Supernatural",Jumonji
Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,1.1469134092710507,1.1521423740772556,0.005228964806204939,Action,Sunrise
Shounen Ashibe: Go! Go! Goma-chan,1.085050921463178,1.0883587981546032,0.0033078766914251823,"Comedy, Slice of Life",Bridge
Itoshi no Muco OVA,1.0956813419897131,1.0982719213358527,0.0025905793461395987,"Comedy, Slice of Life",Unknown
TV-ban Pokemon Special Masara Town-hen Recaps,1.1364960234482342,1.1430404276387949,0.006544404190560682,"Action, Adventure, Comedy, Fantasy",OLM
Koisuru Asteroid: Kirakira Zoukan-gou,1.0355974023344099,1.0375792317244266,0.001981829390016676,,Unknown
"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",1.0846354615922522,1.087222838563852,0.0025873769715998307,,EMT Squared
Koisuru Asteroid: Furikaeri - Kirakira Special!,1.1594591117123367,1.1650364542948837,0.00557734258254694,Comedy,Doga Kobo
Sengoku Musou: Sengoku Musou High School,1.1934511489860702,1.1984704099943624,0.005019261008292197,Comedy,TYO Animations
Minegishi-san wa Ootsu-kun ni Tabesasetai,1.0010818919497904,1.003864577899645,0.0027826859498545353,"Boys Love, Slice of Life",AQUA ARIS
Harukanaru Toki no Naka de: Hachiyou Shou Recap,1.114894999938422,1.1194425620963195,0.004547562157897644,"Fantasy, Supernatural",Yumeta Company
Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,1.035787252194482,1.0408969799497214,0.005109727755239435,"Comedy, Horror, Supernatural",Unknown
Memory (ONA),1.0355755873636707,1.037153236419786,0.0015776490561152379,"Drama, Sci-Fi, Slice of Life",Unknown
Toilet no Hanako-san,1.1422945465865337,1.1481602653946803,0.005865718808146569,Horror,Pierrot
Subarashiki Kono Sekai The Animation,1.1617360071888188,1.16591219331582,0.0041761861270013245,"Action, Adventure",Shin-Ei Animation
Yatterman Specials,1.0961677865510655,1.1000841799609669,0.003916393409901353,"Adventure, Comedy",Tatsunoko Production
Ai Tenchi Muyou!,1.1078917178864955,1.1117308792470533,0.00383916136055773,"Comedy, Sci-Fi",AIC PLUS+
Yatterman the Movie: Shin Yattermecha Dai Shuugou! Omocha no Kuni de Dai Ketsudan da Koron,1.0961617138720774,1.0999070894512064,0.0037453755791290178,Comedy,Tatsunoko Production
Asari-chan,1.1823005380016227,1.1863777052034603,0.004077167201837595,Comedy,Toei Animation
Pokemon: Yadoking no Ichinichi,1.1361038283794322,1.1408890102620683,0.0047851818826361026,Fantasy,OLM
Umezu Kazuo no Noroi,1.0965586459188255,1.0998077402841049,0.0032490943652794257,Horror,Unknown
Eiyuu Banka Koushi-den,1.035824912810965,1.0400126087953605,0.004187695984395612,"Adventure, Drama, Romance",Unknown
Macross 25-shuunen Kinen: All That VF Macross Zero Version,1.0355819467309566,1.0390394203668285,0.0034574736358718994,"Action, Sci-Fi",Unknown
Wakakusa Monogatari,1.1624944881739294,1.1654884591575092,0.0029939709835797856,Slice of Life,Toei Animation
Wei Wo Du Shen,1.18616862946521,1.1920888492246884,0.005920219759478318,"Action, Fantasy",Ruo Hong Culture
Boku no Son Gokuu,1.0359268093795644,1.038875260591073,0.0029484512115085515,"Adventure, Fantasy",Unknown
Obocchama-kun,1.1985981982917027,1.2036408416609117,0.00504264336920901,Comedy,Shin-Ei Animation
Danchi Tomoo,1.0958893398886134,1.09823735170647,0.00234801181785671,Comedy,Unknown
Kinnikuman: Seigi Choujin vs. Kodai Choujin,1.181901934627224,1.1863778646664604,0.00447593003923652,"Comedy, Sports",Toei Animation
Kaitei Choutokkyuu: Marine Express,1.1149964050536576,1.1205301242517454,0.005533719198087761,"Action, Adventure, Comedy, Drama, Sci-Fi",Tezuka Productions
Ranpou,1.1505441463258852,1.154664903671315,0.004120757345429826,Comedy,Tsuchida Productions
Bronze: Kouji Nanjo Cathexis,1.2293632151791978,1.23476713011435,0.005403914935152132,Boys Love,Madhouse
Hello Kitty no Fushigi no Kuni no Alice,1.0357449001157666,1.0387043989375389,0.002959498821772266,Fantasy,Unknown
Yukiwatari,1.116084353249149,1.1192928223299614,0.003208469080812515,Fantasy,Magic Bus
Burn Up Scramble,1.1205120526704133,1.1261585981532731,0.0056465454828598105,"Action, Comedy, Drama, Mystery, Sci-Fi, Ecchi",AIC Spirits
Wind: A Breath of Heart OVA,1.0762407147778426,1.0806813084750595,0.0044405936972169435,"Drama, Romance, Supernatural",Venet
Haja Taisei Dangaiou,1.0953861977916404,1.0999362474657088,0.004550049674068468,"Action, Adventure, Sci-Fi",AIC
2.43: Seiin Koukou Danshi Volley-bu,1.2602405869960873,1.2633689412888964,0.00312835429280911,"Drama, Sports",David Production
Kiss Dum R: Meguriahi,1.1540280752890917,1.1586237106400568,0.004595635350965077,Sci-Fi,Satelight
Sazae-san,1.0494935316139704,1.0519875878584353,0.0024940562444648595,"Comedy, Slice of Life",Eiken
Jishu Seisaku Movie Binchou-tan,1.0952623420585113,1.0967799890479186,0.001517646989407373,Slice of Life,Ishikawa Pro
Akadou Suzunosuke,1.0360684167207637,1.0377528997857108,0.0016844830649471731,Adventure,Unknown
Himiko-den,1.131692514166249,1.1356221976392062,0.0039296834729571906,"Adventure, Drama, Fantasy, Supernatural",Group TAC
Meitantei Conan vs. Wooo,1.2202416762867285,1.2246604059672372,0.004418729680508715,"Adventure, Comedy, Mystery",TMS Entertainment
Muybridge no Ito,1.0235535960298854,1.020353445957029,-0.003200150072856456,"Award Winning, Drama",Yamamura Animation
Maken-Ki! Two,1.2016583166783448,1.2064164348038835,0.004758118125538724,"Action, Ecchi",Xebec
Baoh Raihousha,1.2029168146760765,1.207546846665617,0.004630031989540484,"Action, Sci-Fi",Pierrot
Kaze wo Nuke!,1.2288405546566763,1.2332290119555398,0.004388457298863502,,Madhouse
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,1.1572059213949664,1.164500801676006,0.007294880281039529,Romance,Artland
Sengoku Youko: Senma Konton-hen Recap,1.269720377888367,1.2774266856420446,0.007706307753677644,"Action, Adventure, Fantasy",White Fox
Sewing Love,1.0342908683770096,1.0372798706805864,0.002989002303576793,"Avant Garde, Horror",Unknown
Bear Bear Bear Kuma Punch!,1.082701319230974,1.086818832344427,0.004117513113452986,Comedy,EMT Squared
Zen: Grogu to Makkuro Kurosuke,1.1857905434365155,1.1924969077404053,0.006706364303889822,"Action, Adventure, Sci-Fi",Studio Ghibli
Kenzen Robo Daimidaler,1.152060613504601,1.1576717645343615,0.005611151029760508,"Action, Comedy, Sci-Fi, Ecchi",TNK
Bakumatsu Gijinden Roman,1.1590181941641602,1.1647164743630745,0.005698280198914274,Fantasy,TMS Entertainment
Guruguru Petit Anime Gekijou,1.185670984922809,1.1908016797614134,0.005130694838604288,"Adventure, Comedy, Slice of Life",Studio PuYUKAI
Soba e,1.1531641097897856,1.158580563256253,0.0054164534664673525,Fantasy,Orange
Kitsutsuki Tanteidokoro,1.1759108056197751,1.1779650216083888,0.0020542159886136613,Mystery,LIDENFILMS
Ying Xiong Bie Nao,1.0388089948546353,1.0433310814446033,0.004522086589968,"Action, Fantasy",Vasoon Animation
Larva,1.07462474639337,1.0780129094723316,0.0033881630789616146,Comedy,TUBA
Mini Van 2nd Season,1.0268875762862275,1.0294630970642773,0.002575520778049789,"Comedy, Slice of Life",DLE
number24 Recap,1.0948327252497851,1.0977593808701995,0.0029266556204143868,Sports,PRA
Gundam Neo Experience 0087: Green Divers,1.14460621543616,1.149474274069015,0.004868058632854888,"Adventure, Sci-Fi",Sunrise
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,1.1501971143310379,1.1565454628656873,0.006348348534649384,"Comedy, Fantasy",J.C.Staff
"Wake Up, Girl Zoo!",1.118911302289857,1.1235761357613685,0.004664833471511587,Comedy,Ordet
Kyuukyoku Choujin R,1.092512885732483,1.0948114708789447,0.0022985851464616402,"Comedy, Sci-Fi",Studio Coa
Rescue Angel,1.1501400722464712,1.155606838774621,0.0054667665281498135,Action,J.C.Staff
Maido! Urayasu Tekkin Kazoku,1.2237724906870597,1.2288268181304804,0.005054327443420714,Comedy,Studio Deen
Anime TV de Hakken! Tamagotchi,1.034064417977581,1.0382931400271196,0.0042287220495385025,"Comedy, Fantasy, Slice of Life",Unknown
Hi no Tori: Hagoromo-hen,1.172994908715792,1.176002191741535,0.003007283025743046,Drama,Tezuka Productions
Glass no Kantai: La Legende du Vent de l'Univers Specials,1.0339162945948948,1.0363894947949954,0.002473200200100667,"Adventure, Sci-Fi",Unknown
Gozonji! Gekkou Kamen-kun,1.1395962305974983,1.1452036666548138,0.005607436057315507,"Comedy, Sci-Fi",Actas
Gakkyuu Ou Yamazaki,1.133971220731785,1.1376361058459172,0.0036648851141323213,Comedy,Magic Bus
Ling Feng Zhe,1.0949381648417433,1.100057720301468,0.005119555459724756,"Drama, Romance, Slice of Life",Wawayu Animation
Ikkyuu-san: Haru Da! Yancha Hime,1.1200644073177886,1.1252242680766524,0.005159860758863877,Comedy,Toei Animation
Enen no Shouboutai Mini Anime,1.0597520306953245,1.0617745329835973,0.0020225022882727206,Comedy,AQUA ARIS
Gatapishi,1.1371000510064109,1.142538675712049,0.005438624705638162,"Comedy, Slice of Life",Shin-Ei Animation
Bakukyuu Hit! Crash B-Daman,1.0341200266206587,1.0363223818153815,0.0022023551947227826,Adventure,Unknown
Kagaku Kyuujo-tai TechnoVoyager,1.1209412700753503,1.1258191553169816,0.004877885241631352,"Action, Adventure, Sci-Fi",Toei Animation
Kick no Oni,1.1808694935514257,1.1838421186302783,0.002972625078852653,Sports,Toei Animation
Spheres,1.0342620950977595,1.038517121835718,0.004255026737958634,"Action, Fantasy",Unknown
Kyojin no Hoshi: Ike Ike Hyuuma,1.0945268750530324,1.0950881153139342,0.0005612402609018741,"Drama, Sports",Unknown
Sakura Tsuushin,1.2510902910059138,1.260546563917213,0.009456272911299246,"Comedy, Drama, Romance, Ecchi",Shaft
Ganbare Goemon,1.1478461804639606,1.1528614102038386,0.005015229739878002,Comedy,Trans Arts
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,1.210722644367402,1.2148687877447029,0.004146143377300904,"Drama, Suspense",Shaft
Baby☆Love,1.201979666663178,1.209774672649007,0.007795005985829162,"Comedy, Romance",Studio Comet
Shin Koihime†Musou OVA Omake,1.034327182228068,1.0400644440802822,0.005737261852214237,"Adventure, Comedy, Fantasy, Ecchi",Unknown
Hanabi-chan wa Okuregachi,1.1135490610315213,1.1168877110765658,0.0033386500450445222,Comedy,Gaina
Uchuu no Senshi,1.1451104067802247,1.150692586487006,0.0055821797067812096,"Action, Sci-Fi",Sunrise
Nineteen,1.2277787136048244,1.2341586860821154,0.0063799724772910515,"Drama, Romance",Madhouse
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,1.2108203706256306,1.2149027384335849,0.004082367807954235,"Drama, Suspense",Shaft
Tobe! Kujira no Peek,1.0322260218915758,1.0335860895150095,0.0013600676234337694,"Adventure, Drama",Urban Product
"Azusa, Otetsudai Shimasu!",1.158813603168977,1.1645487409961977,0.005735137827220571,"Comedy, Sci-Fi, Sports",TMS Entertainment
Tatakae!! Iczer-1,1.15395258093799,1.1596201746706738,0.005667593732683773,"Action, Sci-Fi, Ecchi",AIC
Wanpaku Tanteidan,1.0792464811699112,1.082288517602383,0.0030420364324719174,"Action, Mystery",Mushi Production
Wind: A Breath of Heart Specials,1.0817159999487689,1.0868848609746629,0.005168861025893978,"Drama, Romance, Supernatural",Radix
Yamatarou Kaeru,1.1734228843106662,1.176683126897927,0.0032602425872607643,,Tezuka Productions
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,1.0751445345555426,1.0822006263180268,0.007056091762484229,"Comedy, Girls Love, Ecchi",LMD
Hitsuji no Uta,1.2276226818862463,1.2339465011640305,0.006323819277784137,"Drama, Horror",Madhouse
Mofa Ya Ma,1.034396205205183,1.037395527811659,0.0029993226064759515,"Adventure, Fantasy",Unknown
Green Green,1.018015734295738,1.023479602426721,0.005463868130982874,"Comedy, Romance, Ecchi",Studio Matrix
Bing Zhu Qi Hun,1.0454355877769974,1.0504161623750077,0.004980574598010268,"Action, Adventure, Fantasy",HuaDream
"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",1.0924665812292156,1.095891728385007,0.0034251471557913415,"Action, Adventure, Fantasy",Studio Polon
Saezuru Doubutsu wa Yarushikanai! Specials,1.057861023783766,1.0601327814933292,0.002271757709563227,Comedy,AQUA ARIS
Bosanimal,1.029436454768481,1.0309850135559733,0.0015485587874923823,,soket
Shining Hearts: Shiawase no Pan,1.1981448832378188,1.2082501146663476,0.010105231428528816,"Action, Fantasy, Gourmet",Production I.G
Mini Toji,1.1045300192296927,1.111526528086777,0.006996508857084249,"Action, Comedy, Fantasy",Project No.9
Aa Harimanada,1.1847478947785888,1.1878837595711411,0.0031358647925523453,Sports,E&G Films
Houkago no Pleiades,1.132532795198132,1.137592449456762,0.005059654258629864,"Action, Sci-Fi",Gainax
Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,1.1791057325894954,1.1870074997196165,0.00790176713012114,Romance,Manglobe
Kenzen Robo Daimidaler Specials,1.1478960539596106,1.1531705905667666,0.005274536607156044,"Comedy, Ecchi",TNK
Gunjou no Magmell,1.2474177808346867,1.2524476903890194,0.00502990955433269,"Action, Adventure, Fantasy",Pierrot Plus
Hachigatsu no Cinderella Nine,1.1784492402944136,1.1824017979450816,0.003952557650668043,Sports,TMS Entertainment
Magic Knight Rayearth Pilot,1.1961429600103974,1.2010661494627684,0.004923189452370913,Fantasy,Tokyo Movie Shinsha
Laidbackers,1.147990693897214,1.1545489195016774,0.006558225604463397,"Comedy, Fantasy",Studio Gokumi
Meng Ta: Xue Mi Cheng,1.0325451857723467,1.036060591321912,0.00351540554956542,"Action, Adventure, Fantasy, Mystery, Supernatural",Unknown
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,1.1123363845302452,1.1156284196214827,0.003292035091237544,"Adventure, Mystery, Sci-Fi",OLM
Aware! Meisaku-kun,1.0714756443892188,1.074916613436823,0.00344096904760427,Comedy,Pie in the sky
Chikai,1.0330076428477981,1.0346363337159965,0.0016286908681983903,Slice of Life,Unknown
Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,1.1432904641151969,1.1502907836602183,0.0070003195450214495,"Action, Adventure, Comedy, Sci-Fi",Sunrise
"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",1.1166608727379363,1.1202982611900434,0.0036373884521070377,Drama,Ordet
"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",1.1429324315782916,1.148458883500722,0.005526451922430287,"Action, Drama, Sci-Fi",Sunrise
Choegang Habche: Mix Master,1.0329806852611008,1.0359261308266416,0.002945445565540883,"Adventure, Fantasy",Unknown
Pokemon XY: Hoopa no Odemashi Daisakusen!!,1.1327091326376313,1.1386589194774586,0.005949786839827276,"Comedy, Fantasy",OLM
Queen's Blade: Grimoire,1.0504749254213768,1.0571961640130367,0.0067212385916599615,"Action, Adventure, Fantasy, Ecchi",Arms
Chou Yuu Sekai: Being the Reality,1.0555851810594454,1.0631242283111066,0.007539047251661213,"Action, Adventure, Fantasy, Romance",Asahi Production
Nine,1.168318632238547,1.1716504455277206,0.0033318132891735353,Sports,Group TAC
Okawari-Boy Starzan-S,1.0925245798978835,1.0975232769722716,0.004998697074388048,"Action, Adventure, Sci-Fi",Tatsunoko Production
Fujoshi no Hinkaku,1.085386553231256,1.0866011922734278,0.0012146390421716724,Slice of Life,Panda Factory
Queen's Blade: Gyokuza wo Tsugu Mono Specials,1.0505636332328017,1.0573197828519896,0.006756149619187912,"Action, Adventure, Fantasy, Ecchi",Arms
Plastic Little,1.0507704797112982,1.0563588859449966,0.005588406233698384,"Action, Adventure, Sci-Fi, Ecchi",animate Film
Ougon Senshi Gold Lightan,1.0925106277340557,1.0975132834227217,0.00500265568866598,"Action, Adventure, Sci-Fi",Tatsunoko Production
Miko no Tsutome!,1.1156276734758876,1.1204435617720143,0.004815888296126669,Comedy,Hololive Production
Magical★Taruruuto-kun: Sukisuki Takoyaki!,1.1788776312795177,1.1863298410329453,0.00745220975342753,"Adventure, Comedy, Fantasy, Ecchi",Toei Animation
Kara no Kyoukai Movie: Mirai Fukuin - Manner Movie,1.1971989394638678,1.2017997100159428,0.004600770552074973,Drama,ufotable
Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,1.143442904500279,1.1498956510100775,0.006452746509798546,"Comedy, Fantasy",Sunrise
Sore Ike! Anpanman: Baikinman to 3-bai Punch,1.0322655935883525,1.0367741830883954,0.004508589500042959,"Comedy, Fantasy",Unknown
Ginga Tansa 2100-nen: Border Planet,1.1122172301827709,1.1176188015627488,0.005401571379977987,"Adventure, Mystery, Romance, Sci-Fi",Tezuka Productions
Himitsukessha Taka no Tsume,1.0253240374089267,1.0279564609400669,0.0026324235311401267,Comedy,DLE
Queen's Blade: Rurou no Senshi,1.0536982308565375,1.059577024519846,0.005878793663308457,"Action, Adventure, Fantasy, Ecchi",Arms
Yoiko,1.1982094199658766,1.2052594717117486,0.007050051745872032,"Comedy, Slice of Life, Ecchi",Pierrot
Isekai wa Smartphone to Tomo ni.,1.1077915379003862,1.1059943130174266,-0.001797224882959636,"Adventure, Comedy, Fantasy, Romance",Production Reed
Osamu to Musashi,1.0324252711790165,1.0359248302962203,0.0034995591172037877,"Adventure, Fantasy",Unknown
Apache Yakyuugun,1.1793402272557674,1.1823633441364372,0.003023116880669807,Sports,Toei Animation
Sore Ike! Anpanman: Inochi no Hoshi no Dolly,1.1567866526840396,1.1629509671359144,0.006164314451874819,Fantasy,TMS Entertainment
Play Ball 2nd,1.0723639663324156,1.0754334544753852,0.0030694881429695897,Sports,Magic Bus
Kinnikuman: Seigi Choujin vs. Senshi Choujin,1.1789817169050325,1.1834232589844675,0.004441542079435035,"Comedy, Sports",Toei Animation
Ninkuu (Movie),1.1985457164168805,1.2050577250164718,0.006512008599591335,"Action, Adventure, Comedy",Pierrot
